customerID,Gender,Elderly,Married,Dependents,Time_as_a_customer,PhoneService,Internet_Service,Security_Service,Technical_Support,StreamingTV,Contract_type,Payment_Method,Monthly_Payment,Total_Paid,Churn
6784-XYJAE,f,0,0,0,36,1.0,dsl,0,0,0,one year,electronic check,55.8,1941.5,0.0
3933-DQPWX,f,0,0,0,50,0.0,dsl,0,1,0,two year,credit card (automatic),39.7,1932.75,0.0
6661-EIPZC,f,0,1,1,48,0.0,dsl,0,1,0,month-to-month,credit card (automatic),29.5,1423.05,0.0
8957-THMOA,f,0,0,1,50,1.0,no,0,0,0,two year,credit card (automatic),20.15,970.85,0.0
2251-PYLPB,m,0,1,0,72,1.0,dsl,1,1,0,two year,credit card (automatic),79.55,5810.9,0.0
5555-RNPGT,m,0,0,1,10,1.0,no,0,0,0,month-to-month,credit card (automatic),24.8,223.9,0.0
1057-FOGLZ,f,0,0,0,18,1.0,no,0,0,0,month-to-month,mailed check,19.65,391.7,0.0
9300-RENDD,m,0,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,79.95,79.95,1.0
0761-AETCS,f,0,0,0,1,1.0,no,0,0,0,month-to-month,electronic check,19.3,19.3,1.0
8087-LGYHQ,m,0,0,0,9,1.0,fiber optic,0,0,1,month-to-month,electronic check,94.05,811.65,0.0
4137-BTIKL,m,0,0,0,2,1.0,fiber optic,1,0,0,month-to-month,mailed check,90.75,174.75,0.0
2190-BCXEC,f,0,1,0,40,1.0,fiber optic,0,1,0,month-to-month,credit card (automatic),78.85,3126.85,0.0
6227-FBDXH,m,0,1,0,69,1.0,fiber optic,0,0,1,one year,bank transfer (automatic),99.5,6841.45,0.0
2153-MREFK,f,0,1,0,37,1.0,fiber optic,1,1,0,one year,electronic check,99.2,3754.6,1.0
2911-WDXMV,m,0,0,1,18,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),80.55,1406.65,0.0
7206-PQBBZ,m,1,1,0,11,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.2,834.7,0.0
3106-ULWFW,f,0,1,0,8,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),85.2,627.4,1.0
0925-VYDLG,f,0,0,0,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.25,242.0,1.0
4547-FZJWE,m,0,1,1,55,1.0,dsl,1,0,0,one year,credit card (automatic),59.45,3157.0,0.0
7422-WNBTY,m,0,1,0,33,1.0,fiber optic,0,0,0,month-to-month,electronic check,93.35,3092.0,0.0
0842-IWYCP,f,0,0,0,46,1.0,dsl,0,0,0,month-to-month,bank transfer (automatic),44.95,2168.9,0.0
3521-HTQTV,m,0,0,0,34,1.0,no,0,0,0,two year,bank transfer (automatic),26.1,980.35,0.0
3744-ZBHON,f,0,0,0,3,1.0,no,0,0,0,month-to-month,electronic check,20.2,65.95,0.0
3373-DIUUN,m,0,1,1,30,1.0,no,0,0,0,two year,mailed check,21.25,711.9,0.0
8383-SGHJU,f,0,0,0,33,1.0,dsl,1,1,0,one year,electronic check,59.4,1952.8,0.0
7607-QKKTJ,m,0,1,1,45,1.0,fiber optic,0,0,0,one year,credit card (automatic),95.0,4368.85,0.0
7707-PYBBH,m,0,0,0,40,1.0,dsl,1,1,0,month-to-month,mailed check,61.9,2647.1,0.0
8984-HPEMB,f,0,0,0,71,1.0,fiber optic,1,1,1,two year,electronic check,118.65,8477.6,0.0
4349-GFQHK,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,54.35,54.35,1.0
4139-DETXS,f,0,1,1,72,0.0,dsl,1,1,1,two year,bank transfer (automatic),64.45,4528.0,0.0
9779-DPNEJ,f,0,1,1,22,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.15,1790.65,0.0
9805-FILKB,m,0,1,1,46,1.0,no,0,0,0,one year,bank transfer (automatic),20.2,845.6,0.0
5793-YOLJN,f,0,1,1,55,1.0,no,0,0,0,two year,mailed check,21.0,1210.3,0.0
0673-IGUQO,m,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,20.45,20.45,0.0
4123-FCVCB,f,0,0,0,12,1.0,dsl,0,1,1,one year,mailed check,75.85,854.45,0.0
8819-IMISP,m,0,0,0,31,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.45,2429.1,0.0
7802-EFKNY,m,0,1,0,5,0.0,dsl,0,0,0,month-to-month,electronic check,24.95,100.4,1.0
8311-UEUAB,f,0,1,1,67,1.0,dsl,1,0,1,two year,electronic check,75.5,5229.45,0.0
5858-EAFCZ,m,0,0,0,1,1.0,dsl,0,0,0,month-to-month,mailed check,44.45,44.45,0.0
8035-BUYVG,m,0,1,0,40,0.0,dsl,1,0,0,one year,electronic check,42.35,1716.45,1.0
1163-ONYEY,m,0,1,1,41,1.0,dsl,1,0,1,month-to-month,credit card (automatic),74.55,3023.55,0.0
9787-XVQIU,m,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.3,75.3,1.0
8945-MUQUF,m,0,0,0,51,1.0,fiber optic,1,0,1,one year,electronic check,94.8,4837.6,1.0
5656-MJEFC,m,0,1,1,42,0.0,dsl,1,1,1,two year,credit card (automatic),48.15,2032.3,0.0
6082-OQFBA,m,0,1,1,23,1.0,no,0,0,0,one year,mailed check,19.65,436.9,0.0
8051-HJRLT,f,1,0,0,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.55,70.55,1.0
8974-OVACP,f,0,0,0,1,1.0,no,0,0,0,month-to-month,mailed check,20.15,20.15,0.0
4010-YLMVT,f,0,0,0,56,1.0,fiber optic,1,0,1,month-to-month,credit card (automatic),106.6,5893.95,0.0
1379-FRVEB,m,0,0,1,15,1.0,fiber optic,0,0,1,month-to-month,electronic check,91.0,1430.05,0.0
8612-GXIDD,m,0,1,1,12,1.0,no,0,0,0,two year,bank transfer (automatic),25.4,313.0,0.0
6288-CHQJB,f,0,1,1,54,1.0,dsl,1,1,0,two year,bank transfer (automatic),69.95,3871.85,0.0
8160-HOWOX,f,0,0,0,7,1.0,dsl,0,0,1,month-to-month,electronic check,66.85,458.1,0.0
3023-GFLBR,f,0,1,1,33,1.0,fiber optic,0,0,0,month-to-month,credit card (automatic),86.15,2745.7,1.0
6648-INWPS,m,0,1,1,16,1.0,no,0,0,0,month-to-month,electronic check,20.15,341.35,0.0
4223-BKEOR,f,0,0,1,21,1.0,dsl,1,0,0,one year,mailed check,64.85,1336.8,0.0
4079-VTGLK,m,1,1,0,30,1.0,dsl,0,0,1,two year,electronic check,74.85,2181.75,0.0
1763-WQFUK,m,0,0,0,3,1.0,dsl,0,1,0,month-to-month,mailed check,50.5,147.75,0.0
1391-UBDAR,m,0,0,0,11,1.0,fiber optic,0,0,0,month-to-month,electronic check,72.9,818.45,0.0
8894-JVDCV,f,0,0,0,62,1.0,fiber optic,1,1,1,one year,credit card (automatic),115.05,7133.45,0.0
2023-VQFDL,m,0,0,0,18,1.0,no,0,0,0,month-to-month,electronic check,19.0,348.8,0.0
1345-GKDZZ,m,0,0,1,6,1.0,no,0,0,0,month-to-month,mailed check,19.55,128.6,0.0
2014-MKGMH,f,0,0,0,46,1.0,fiber optic,0,0,1,one year,electronic check,101.1,4674.4,0.0
5628-FCGYG,m,0,0,0,21,1.0,fiber optic,0,0,0,month-to-month,electronic check,84.1,1737.45,0.0
2560-WBWXF,m,0,0,0,68,1.0,no,0,0,0,two year,bank transfer (automatic),24.15,1498.85,0.0
0248-IPDFW,f,0,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,50.1,50.1,0.0
7978-DKUQH,f,0,1,0,25,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.6,1797.75,0.0
4335-UPJSI,f,0,0,1,24,1.0,no,0,0,0,two year,mailed check,19.75,498.1,0.0
0524-IAVZO,f,0,1,0,30,1.0,fiber optic,0,0,0,month-to-month,electronic check,85.0,2624.25,1.0
2737-YNGYW,f,0,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,80.55,184.1,1.0
1784-EZDKJ,m,0,1,0,51,1.0,fiber optic,0,0,1,one year,bank transfer (automatic),106.8,5498.8,0.0
9297-FVVDH,f,0,1,1,57,1.0,dsl,1,1,1,two year,electronic check,84.5,4845.4,0.0
8007-YYPWD,f,0,0,0,15,1.0,no,0,0,0,two year,bank transfer (automatic),25.05,369.1,0.0
7101-HRBLJ,f,0,1,1,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),83.7,6096.9,0.0
5159-YFPKQ,f,0,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,75.8,160.75,1.0
6635-CPNUN,m,0,1,0,28,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),96.6,2684.35,0.0
4021-RQSNY,m,1,1,0,29,1.0,fiber optic,0,0,1,month-to-month,electronic check,98.5,3004.15,1.0
5453-YBTWV,m,0,1,1,70,1.0,fiber optic,1,1,1,two year,credit card (automatic),101.1,6994.8,0.0
5039-LZRQT,f,0,0,0,13,1.0,no,0,0,0,one year,mailed check,20.2,273.25,0.0
2931-VUVJN,f,1,1,0,59,1.0,fiber optic,1,1,0,one year,electronic check,94.05,5483.9,0.0
9061-TIHDA,m,1,1,0,13,1.0,fiber optic,0,0,1,month-to-month,electronic check,95.25,1233.65,1.0
8699-ASUFO,m,1,1,0,7,1.0,fiber optic,0,0,0,month-to-month,mailed check,74.4,527.9,1.0
6418-PIQSP,f,0,1,0,62,1.0,dsl,1,1,1,two year,mailed check,81.0,4985.9,0.0
8220-OCUFY,f,0,0,0,21,1.0,dsl,1,1,0,one year,electronic check,60.25,1258.35,0.0
3995-WFCSM,f,0,0,0,2,1.0,dsl,0,0,0,month-to-month,electronic check,60.85,111.4,0.0
1895-QTKDO,f,0,0,0,1,1.0,dsl,0,0,0,month-to-month,credit card (automatic),43.95,43.95,0.0
2038-OEQZH,m,0,0,0,4,1.0,fiber optic,0,0,0,month-to-month,electronic check,86.05,308.1,0.0
1178-PZGAB,f,0,0,0,19,1.0,no,0,0,0,one year,credit card (automatic),20.25,383.65,0.0
7927-AUXBZ,f,0,0,0,30,1.0,fiber optic,0,1,1,month-to-month,electronic check,85.15,2555.9,1.0
2626-VEEWG,m,0,1,1,67,1.0,no,0,0,0,two year,credit card (automatic),19.4,1284.2,0.0
2878-RMWXY,m,1,1,0,72,1.0,fiber optic,1,0,0,two year,credit card (automatic),102.65,7550.3,0.0
1657-DYMBM,m,0,1,0,53,1.0,no,0,0,0,two year,credit card (automatic),19.9,1110.05,0.0
7311-MQJCH,f,0,0,0,5,1.0,no,0,0,0,one year,electronic check,19.55,99.6,0.0
7375-WMVMT,m,1,1,0,71,1.0,fiber optic,0,1,0,two year,credit card (automatic),95.5,6707.15,0.0
1136-XGEQU,f,0,1,1,50,1.0,dsl,0,1,1,one year,credit card (automatic),84.15,4164.4,0.0
2530-FMFXO,m,0,1,1,56,1.0,fiber optic,0,1,1,two year,electronic check,103.2,5873.75,0.0
6844-DZKRF,m,0,0,0,2,1.0,dsl,0,1,0,month-to-month,credit card (automatic),50.2,109.25,0.0
4695-WJZUE,f,1,0,0,2,1.0,fiber optic,0,0,0,month-to-month,electronic check,88.55,179.25,1.0
7619-ODSGN,m,0,1,1,24,1.0,dsl,1,0,0,month-to-month,electronic check,54.75,1338.15,1.0
5970-GHJAW,m,0,1,1,46,1.0,no,0,0,0,two year,credit card (automatic),19.95,862.4,0.0
8879-XUAHX,m,0,1,0,71,1.0,fiber optic,1,1,1,two year,electronic check,116.25,8564.75,0.0
3689-MOZGR,f,0,0,0,29,0.0,dsl,0,1,0,month-to-month,electronic check,31.2,926.2,0.0
4195-PNGZS,m,0,1,1,69,1.0,no,0,0,0,two year,bank transfer (automatic),24.45,1718.2,0.0
5003-XZWWO,m,0,1,0,71,1.0,dsl,0,1,1,two year,credit card (automatic),84.2,5956.85,0.0
3988-RQIXO,f,1,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,91.3,91.3,1.0
7622-FWGEW,m,1,1,0,56,1.0,dsl,1,1,1,two year,bank transfer (automatic),85.65,4824.45,0.0
6922-NCEDI,m,0,0,1,56,1.0,no,0,0,0,one year,mailed check,21.2,1238.65,0.0
2514-GINMM,m,0,0,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,79.5,79.5,1.0
9891-NQDBD,f,0,1,0,28,1.0,no,0,0,0,one year,mailed check,25.55,672.2,0.0
6131-IUNXN,f,0,1,1,19,1.0,no,0,0,0,month-to-month,mailed check,20.2,382.2,0.0
8548-AWOFC,m,0,1,0,66,1.0,dsl,0,1,0,month-to-month,electronic check,63.85,4264.6,0.0
9798-DRYDS,f,0,1,1,17,1.0,dsl,0,1,0,one year,mailed check,61.95,1070.7,0.0
8532-UEFWH,m,0,1,1,52,1.0,no,0,0,0,two year,mailed check,25.75,1345.85,0.0
6296-DDOOR,f,0,0,0,19,1.0,dsl,0,0,1,one year,electronic check,58.2,1045.25,0.0
7951-VRDVK,f,0,0,0,36,1.0,dsl,1,1,1,one year,bank transfer (automatic),85.85,3003.55,0.0
5931-FLJJF,m,1,1,0,7,1.0,fiber optic,0,0,0,month-to-month,mailed check,70.1,467.55,1.0
4815-YOSUK,m,0,1,1,72,1.0,fiber optic,1,1,0,one year,credit card (automatic),104.9,7537.5,0.0
2659-VXMWZ,m,0,1,1,67,1.0,fiber optic,1,0,1,one year,electronic check,111.3,7482.1,1.0
0380-NEAVX,m,1,0,0,34,1.0,fiber optic,0,0,1,one year,electronic check,99.85,3343.15,0.0
3207-OYBWH,m,1,1,0,57,1.0,fiber optic,0,0,0,month-to-month,bank transfer (automatic),95.25,5427.05,1.0
4285-GYRQC,f,0,1,0,7,1.0,fiber optic,0,0,1,month-to-month,electronic check,86.25,587.1,1.0
7216-EWTRS,f,1,1,0,1,1.0,fiber optic,0,0,1,month-to-month,electronic check,100.8,100.8,1.0
4365-MSDYN,m,0,1,0,8,1.0,no,0,0,0,month-to-month,bank transfer (automatic),19.55,161.15,0.0
7036-TYDEC,f,0,0,0,69,1.0,fiber optic,0,1,1,two year,electronic check,104.0,7028.5,0.0
5802-ADBRC,f,0,1,0,50,1.0,fiber optic,1,0,1,one year,mailed check,104.4,5232.9,0.0
8076-FEZKJ,m,0,0,0,10,1.0,no,0,0,0,one year,mailed check,19.5,225.85,0.0
5197-YPYBZ,f,0,1,1,12,1.0,no,0,0,0,two year,credit card (automatic),25.25,274.7,0.0
8337-MSSXB,f,0,0,0,14,1.0,fiber optic,0,0,0,month-to-month,electronic check,86.3,1180.95,1.0
4312-GVYNH,f,0,1,0,70,0.0,dsl,1,1,0,two year,bank transfer (automatic),49.85,3370.2,0.0
8495-LJDFO,f,1,0,0,64,1.0,fiber optic,1,1,1,month-to-month,bank transfer (automatic),108.95,7111.3,0.0
0839-JTCUD,f,0,1,1,66,1.0,dsl,1,1,1,two year,credit card (automatic),89.9,5958.85,0.0
5494-WOZRZ,f,0,1,1,71,1.0,dsl,1,1,1,two year,credit card (automatic),82.0,5999.85,0.0
1302-UHBDD,m,1,0,0,20,1.0,fiber optic,0,0,1,month-to-month,electronic check,89.95,1648.45,0.0
2234-EOFPT,m,0,1,0,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),79.35,5753.25,0.0
8619-IJNDK,f,0,1,1,71,1.0,dsl,1,1,0,two year,credit card (automatic),64.05,4492.9,0.0
8378-LKJAF,m,0,1,1,38,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),101.15,3956.7,0.0
8182-BJDSI,f,0,0,0,28,1.0,fiber optic,0,0,0,month-to-month,electronic check,89.95,2625.55,1.0
2528-HFYZX,m,1,1,0,17,1.0,fiber optic,0,0,0,month-to-month,electronic check,76.45,1233.4,1.0
1153-GNOLC,m,0,0,0,33,0.0,dsl,0,0,1,one year,electronic check,39.1,1309.0,0.0
3298-QEICA,f,0,1,1,23,0.0,dsl,1,1,0,two year,mailed check,34.6,813.45,0.0
0788-DXBFY,m,0,1,1,58,1.0,no,0,0,0,one year,electronic check,19.55,1108.8,0.0
3597-YASZG,f,1,1,0,70,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),104.45,7349.35,0.0
3496-LFSZU,m,0,1,0,4,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.5,294.2,0.0
5242-UOWHD,m,0,1,1,45,1.0,no,0,0,0,two year,mailed check,20.35,929.2,0.0
2482-CZGBB,m,0,0,0,10,1.0,fiber optic,0,0,0,month-to-month,electronic check,70.0,740.0,1.0
6479-SZPLM,m,0,1,1,36,1.0,no,0,0,0,two year,credit card (automatic),19.45,754.5,0.0
8097-VBQTZ,m,0,0,0,54,1.0,dsl,1,1,1,month-to-month,mailed check,69.9,3883.3,0.0
4500-HKANN,m,0,1,1,23,1.0,dsl,0,1,0,two year,mailed check,59.7,1414.2,0.0
9917-KWRBE,f,0,1,1,41,1.0,dsl,1,0,1,one year,credit card (automatic),78.35,3211.2,0.0
3420-ZDBMA,m,1,0,0,5,1.0,fiber optic,0,0,0,month-to-month,mailed check,71.45,371.6,0.0
2212-LYASK,m,0,1,1,27,0.0,dsl,0,0,0,one year,credit card (automatic),45.85,1246.4,0.0
1393-IMKZG,f,0,0,0,1,1.0,fiber optic,0,1,1,month-to-month,electronic check,95.85,95.85,0.0
8069-RHUXK,f,0,1,1,67,0.0,dsl,1,1,0,two year,credit card (automatic),35.7,2545.7,0.0
3398-GCPMU,f,1,1,1,72,1.0,dsl,1,1,1,two year,credit card (automatic),89.55,6448.85,0.0
2908-WGAXL,f,0,1,1,56,1.0,no,0,0,0,two year,credit card (automatic),24.95,1468.9,0.0
3378-AJRAO,m,0,1,1,44,1.0,no,0,0,0,one year,electronic check,24.85,1013.6,0.0
1013-QCWAM,f,1,1,0,66,1.0,fiber optic,0,0,1,month-to-month,electronic check,100.8,6690.75,0.0
0866-QLSIR,f,0,0,0,34,1.0,dsl,1,1,0,one year,mailed check,64.4,2088.75,1.0
6050-FFXES,f,0,1,0,69,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),105.35,7240.65,0.0
7181-BQYBV,f,0,1,1,1,1.0,fiber optic,1,0,1,month-to-month,electronic check,102.45,102.45,1.0
0362-RAOQO,f,0,0,0,40,1.0,no,0,0,0,two year,credit card (automatic),19.65,830.25,0.0
9554-DFKIC,m,0,1,1,30,1.0,dsl,1,0,0,month-to-month,bank transfer (automatic),54.45,1588.7,0.0
5527-ACHSO,f,0,0,0,11,1.0,dsl,0,1,1,month-to-month,mailed check,70.5,829.3,0.0
0829-DDVLK,f,0,0,0,15,1.0,no,0,0,0,one year,credit card (automatic),20.1,302.45,0.0
1399-UBQIU,m,0,0,0,11,1.0,dsl,0,0,1,month-to-month,electronic check,69.35,712.25,0.0
1813-JLKWR,f,0,1,1,64,1.0,no,0,0,0,one year,bank transfer (automatic),19.8,1336.65,0.0
0336-PIKEI,m,1,1,0,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),74.4,5360.75,0.0
7322-OCWHC,m,1,1,0,72,1.0,fiber optic,1,1,0,two year,bank transfer (automatic),93.05,6735.05,0.0
9537-VHDTA,f,0,0,1,1,1.0,dsl,1,0,0,month-to-month,mailed check,51.2,51.2,0.0
4957-TIALW,f,0,0,1,15,1.0,dsl,1,1,0,one year,credit card (automatic),65.6,1010.0,0.0
2054-PJOCK,f,0,0,0,60,1.0,dsl,0,1,1,one year,credit card (automatic),80.55,4847.05,0.0
9150-HEPMB,m,0,0,0,56,1.0,dsl,1,0,0,one year,mailed check,52.7,3019.7,0.0
9030-QGZNL,f,0,0,0,8,1.0,no,0,0,0,two year,mailed check,20.85,161.65,0.0
6204-IEUXJ,f,0,0,0,3,1.0,fiber optic,0,1,0,month-to-month,credit card (automatic),80.1,217.55,1.0
3126-WQMGH,f,0,1,0,49,1.0,dsl,0,0,0,month-to-month,credit card (automatic),52.15,2583.75,0.0
4529-CKBCL,f,0,0,0,2,1.0,fiber optic,0,0,1,month-to-month,electronic check,80.2,146.05,1.0
2506-CLAKW,f,0,0,0,6,1.0,fiber optic,1,1,0,month-to-month,bank transfer (automatic),98.15,567.45,1.0
7176-WRTNX,m,0,0,0,70,1.0,fiber optic,1,1,1,two year,bank transfer (automatic),114.95,7711.25,0.0
1583-IHQZE,m,0,0,0,12,1.0,fiber optic,0,1,1,month-to-month,mailed check,112.95,1384.75,1.0
5732-IKGQH,m,1,1,0,52,1.0,fiber optic,1,1,1,one year,bank transfer (automatic),104.45,5481.25,0.0
9239-GZHZE,f,0,1,0,72,1.0,fiber optic,1,1,1,two year,credit card (automatic),113.65,8124.2,0.0
7205-BAIAD,f,0,0,0,40,1.0,no,0,0,0,two year,bank transfer (automatic),20.6,827.3,0.0
0151-ONTOV,f,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,mailed check,70.9,70.9,1.0
4140-MUHUG,f,1,0,0,3,1.0,fiber optic,0,0,1,month-to-month,electronic check,86.85,220.95,1.0
0093-EXYQL,f,1,0,0,40,1.0,fiber optic,0,0,1,month-to-month,electronic check,91.55,3673.6,0.0
8064-RAVOH,m,0,0,1,1,1.0,dsl,0,0,0,month-to-month,electronic check,49.85,49.85,0.0
0219-QAERP,m,0,1,0,30,1.0,no,0,0,0,one year,credit card (automatic),19.8,576.65,0.0
0320-JDNQG,m,0,1,1,23,1.0,fiber optic,1,1,1,month-to-month,electronic check,99.85,2331.3,1.0
7180-PISOG,m,0,1,1,1,1.0,fiber optic,0,0,0,month-to-month,electronic check,74.5,74.5,1.0
9168-INPSZ,f,1,1,0,44,1.0,fiber optic,0,1,1,month-to-month,electronic check,104.15,4495.65,0.0
3571-RFHAR,m,0,0,0,65,1.0,fiber optic,0,1,1,month-to-month,electronic check,109.15,6941.2,1.0
0015-UOCOJ,f,1,0,0,7,1.0,dsl,1,0,0,month-to-month,electronic check,48.2,340.35,0.0
5334-AFQJB,m,1,0,0,72,1.0,no,0,0,0,two year,credit card (automatic),25.1,1789.9,0.0
2754-SDJRD,f,1,0,0,8,1.0,fiber optic,0,1,1,month-to-month,credit card (automatic),100.15,908.55,0.0
9578-VRMNM,f,0,0,0,16,1.0,dsl,0,0,0,month-to-month,credit card (automatic),65.2,1043.35,1.0
1587-FKLZB,m,1,1,1,66,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),99.5,6822.15,1.0
6140-QNRQQ,m,0,0,0,1,1.0,fiber optic,0,0,0,month-to-month,mailed check,71.55,71.55,1.0
8963-JLGJT,m,0,0,1,3,1.0,dsl,1,0,0,month-to-month,mailed check,55.9,157.55,0.0
4307-KTUMW,m,0,1,0,53,1.0,fiber optic,1,0,0,month-to-month,electronic check,93.9,5029.2,1.0
1465-LNTLJ,m,1,1,0,8,1.0,dsl,0,1,0,month-to-month,credit card (automatic),64.4,581.7,0.0
5440-FLBQG,m,1,1,0,69,1.0,fiber optic,0,1,1,two year,bank transfer (automatic),108.4,7318.2,1.0
2135-DQWAQ,f,0,0,0,5,1.0,fiber optic,0,0,1,month-to-month,mailed check,85.3,420.45,0.0
4056-QHXHZ,f,0,1,1,72,1.0,fiber optic,1,1,1,two year,mailed check,107.45,7576.7,0.0
7470-MCQTK,f,0,1,0,13,0.0,dsl,0,0,1,month-to-month,bank transfer (automatic),48.75,633.4,1.0
7488-MXJIV,f,0,0,0,4,1.0,fiber optic,0,0,1,month-to-month,electronic check,85.65,321.65,1.0
7401-JIXNM,f,0,1,1,54,1.0,dsl,1,1,1,two year,credit card (automatic),91.3,4965.0,0.0
9339-FIIJL,m,0,1,0,72,1.0,dsl,0,1,1,two year,bank transfer (automatic),85.95,6151.9,0.0
2027-FECZV,m,0,0,0,12,1.0,fiber optic,0,0,1,month-to-month,electronic check,106.7,1253.9,1.0
2672-DZUOY,m,0,0,0,1,0.0,dsl,0,0,0,month-to-month,electronic check,25.15,25.15,1.0
4706-DGAHW,m,1,0,0,1,1.0,dsl,0,0,0,month-to-month,electronic check,45.2,45.2,0.0
3870-MQAMG,f,0,1,0,54,1.0,fiber optic,0,1,1,one year,electronic check,110.35,5893.15,1.0
6670-MFRPK,m,0,1,1,69,1.0,fiber optic,0,0,0,two year,credit card (automatic),79.2,5420.65,0.0
6177-PEVRA,f,0,0,0,48,1.0,dsl,1,0,0,two year,credit card (automatic),55.5,2627.35,0.0
4800-CZMPC,f,0,1,1,48,1.0,fiber optic,1,0,1,one year,credit card (automatic),103.25,5037.55,1.0
4813-HQMGZ,f,0,1,0,8,1.0,fiber optic,0,1,0,month-to-month,electronic check,90.25,743.75,0.0
7579-KKLOE,m,0,1,1,71,1.0,dsl,1,1,1,two year,mailed check,91.25,6589.6,0.0
7377-DMMRI,m,0,0,0,2,1.0,dsl,1,0,0,month-to-month,electronic check,47.8,92.45,1.0
8402-EIVQS,m,0,1,0,67,1.0,fiber optic,1,0,1,one year,credit card (automatic),100.9,6733.15,0.0
4947-DSMXK,m,0,1,1,34,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),97.7,3410.0,0.0
7245-NIIWQ,f,0,0,0,3,1.0,fiber optic,0,0,0,month-to-month,electronic check,69.85,199.85,0.0
0002-ORFBO,f,0,1,1,9,1.0,dsl,0,1,1,one year,mailed check,65.6,593.3,0.0
3324-OIRTO,m,0,1,1,71,1.0,fiber optic,1,0,1,one year,bank transfer (automatic),104.65,7288.4,0.0
5414-OFQCB,m,0,0,0,57,1.0,fiber optic,0,1,1,two year,credit card (automatic),90.45,5229.8,0.0
4967-WPNCF,m,0,0,0,72,0.0,dsl,1,1,1,two year,bank transfer (automatic),63.7,4464.8,0.0
8552-OBVRU,f,1,1,1,48,1.0,fiber optic,1,1,1,month-to-month,electronic check,104.5,5068.05,0.0
8499-BRXTD,m,0,0,0,18,1.0,no,0,0,0,one year,mailed check,20.1,401.85,0.0
9154-QDGTH,m,0,1,1,43,1.0,fiber optic,0,1,1,one year,credit card (automatic),104.3,4451.85,0.0
8197-BFWVU,f,0,1,1,72,1.0,dsl,1,1,1,two year,bank transfer (automatic),93.25,6688.95,0.0
2577-GVSIL,m,0,1,1,35,1.0,dsl,0,1,1,one year,bank transfer (automatic),73.45,2661.1,0.0
9367-OIUXP,m,0,0,0,4,1.0,no,0,0,0,month-to-month,mailed check,20.7,73.05,0.0
6770-UAYGJ,f,0,1,1,49,1.0,no,0,0,0,two year,mailed check,25.25,1211.65,0.0
6463-HHXJR,f,0,1,1,71,1.0,fiber optic,1,0,1,two year,bank transfer (automatic),100.5,7030.65,0.0
7928-VJYAB,m,0,1,1,11,1.0,fiber optic,0,0,1,month-to-month,electronic check,90.6,1020.2,0.0
1187-WILMM,m,0,1,1,63,1.0,dsl,1,1,1,two year,credit card (automatic),89.4,5597.65,0.0
9776-OJUZI,f,1,0,0,65,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),95.45,6223.3,0.0
1306-RPWXZ,f,0,0,1,49,1.0,no,0,0,0,two year,credit card (automatic),20.45,1024.65,0.0
8949-JTMAY,f,0,0,0,29,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),98.6,2933.2,1.0
2774-LVQUS,f,1,1,0,15,1.0,fiber optic,0,1,0,month-to-month,electronic check,83.05,1258.3,1.0
3097-PYWXL,f,0,1,1,4,1.0,no,0,0,0,month-to-month,electronic check,19.95,82.9,0.0
2266-SJNAT,f,0,1,0,72,1.0,fiber optic,0,1,1,one year,credit card (automatic),109.15,7789.6,0.0
0869-PAPRP,f,1,1,0,26,1.0,fiber optic,0,0,1,month-to-month,credit card (automatic),85.7,2067.0,0.0
4238-JSSWH,f,1,1,0,35,1.0,fiber optic,0,0,1,month-to-month,bank transfer (automatic),102.05,3452.55,0.0
2972-YDYUW,f,0,0,0,57,1.0,fiber optic,0,1,0,one year,electronic check,94.7,5468.95,0.0
